hole_id,strata_name,rock_name,aquifer_group,depth_top,depth_bottom,layer_thickness,resistivity,gamma_gamma,natural_gamma,sp,short_distance_gamma,well_diameter,pumping_level,aquifer_thickness,hole_depth_before_pumping,hole_depth_after_pumping,hole_depth_loss,depth_starting_pumping,pumping_depth_at_the_end,pumping_depth,section_aperture,k,kp,r,rp,remark
H805,fine-grained sandstone,,III,577.8,579.28,1.45,25.80275862,452.3793103,9.789655172,-10.32931034,3694.689655,131.5834483,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,coal,2 coal,III,579.28,584.14,4.75,37.36917526,3876.226804,1.796804124,-10.69587629,7831.010309,139.8383505,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,siltstone,,III,584.14,589.6,5.34,13.39036364,756.0363636,19.04163636,-10.18936364,4432.354545,154.6893636,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,fine-grained sandstone,,III,589.6,593.57,3.88,17.80113924,523.6708861,14.32772152,-10.29101266,3773.506329,151.0818987,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,coal,3-1 coal,III,593.57,594.72,1.12,23.21,3818.478261,7.378695652,-10.37869565,8098.347826,156.7973913,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,siltstone,,III,594.72,598.4,3.6,16.24243243,608.3108108,16.14405405,-10.47189189,3965.351351,147.0862162,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,coarse-grained sandstone,,III,598.4,606.35,7.78,25.35081761,604.8805031,9.888238994,-10.93257862,4214.056604,120.7914465,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.1064,0.081,49.26,81.12,
H805,siltstone,,III,606.35,607.0,0.64,15.73384615,779.6153846,17.33,-10.56384615,4520.538462,160.1953846,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0769,0.081,83.59,81.12,
H805,carbonaceous mudstone,,III,607.0,607.37,0.36,17.08285714,3433.285714,14.17142857,-10.44142857,8048.285714,172.3857143,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0769,0.081,83.59,81.12,
H805,coal,3-2 coal,III,607.37,609.06,1.65,26.68264706,4860.0,2.900588235,-10.28617647,8597.529412,162.2967647,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0769,0.081,83.59,81.12,
H805,fine-grained sandstone,,III,609.06,633.85,24.25,15.70784274,593.983871,17.23024194,-10.26423387,4064.125,149.806754,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0769,0.081,83.59,81.12,
H805,coarse-grained sandstone,,III,633.85,651.95,17.7,22.12071823,616.0883978,10.64533149,-10.78270718,4251.690608,108.6737569,CSA2-4,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0769,0.081,83.59,81.12,
H805,fine-grained sandstone,,III,651.95,658.15,6.06,18.18225806,579.25,13.26080645,-10.29846774,4092.620968,128.2955645,CSA4-6,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0769,0.081,83.59,81.12,
H805,coal,4-1 Coal,III,658.15,660.16,1.97,30.8115,4485.15,2.85175,-10.05,8340.7,142.2655,CSA4-6,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0598,0.081,,81.12,
H805,siltstone,,III,660.16,662.57,2.36,17.471875,705.25,16.685,-9.781041667,4163.541667,144.280625,CSA4-6,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0598,0.081,,81.12,
H805,coal,4-2 coal,III,662.57,663.6,1.01,26.23190476,4250.47619,4.517619048,-9.733809524,8263.857143,156.727619,CSA4-6,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0598,0.081,,81.12,
H805,mudstone,,III,663.6,665.08,1.45,14.93,1106.206897,19.15896552,-9.78,5466.241379,166.2948276,CSA4-6,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0598,0.081,,81.12,
H805,coal,4-3 coal,III,665.08,668.47,3.27,28.87441176,4546.558824,2.358088235,-9.830588235,8381.220588,159.5614706,CSA4-6,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0598,0.081,,81.12,
H805,siltstone,,III&IV,668.47,682.27,13.33,17.10293478,661.0615942,15.74311594,-9.657789855,4293.612319,154.5093478,CSA4-6/ROOF-IV,61.01,679.6,677.7,1.9,576.0,680.0,104.0,190.0,0.0598,0.081,,81.12,
H805,coal,4-3 coal,IV,682.27,684.87,2.34,18.7575,4476.673077,4.108076923,-8.940384615,8283.269231,202.8269231,CSA-6-12,,,,,,,,,,,,,
H805,siltstone,,IV,684.87,697.95,11.76,20.24687023,615.0343511,15.97270992,-9.488091603,4167.942748,140.1806489,CSA-6-12,,,,,,,,,,,,,
H805,carbonaceous mudstone,,IV,697.95,698.2,0.22,14.42,2708.8,13.83,-9.16,7386.6,160.92,CSA-6-12,,,,,,,,,,,,,
H805,siltstone,,IV,698.2,709.94,10.55,15.95440171,623.1068376,16.77713675,-9.188589744,4142.58547,150.2197863,CSA12-18,,,,,,,,,,,,,
